2024-06-21T22:17:19.206606+0300 | INFO | dispatcher:feed_update:172 | Update id=603727367 is handled. Duration 172 ms by bot id=6857433423
2024-06-21T22:17:19.889668+0300 | INFO | dispatcher:feed_update:172 | Update id=603727368 is handled. Duration 125 ms by bot id=6857433423
2024-06-21T22:17:20.492503+0300 | INFO | dispatcher:feed_update:172 | Update id=603727369 is handled. Duration 156 ms by bot id=6857433423
2024-06-21T22:17:29.326859+0300 | INFO | dispatcher:start_polling:554 | Polling stopped
2024-06-21T22:17:29.326859+0300 | INFO | main:on_shutdown:25 | Bot shutdown...
2024-06-21T22:17:29.573589+0300 | INFO | dispatcher:_polling:359 | Polling stopped for bot @risemarket_bot id=6857433423 - 'Rise Market'
2024-06-21T22:17:29.574566+0300 | INFO | main:<module>:44 | Exit bot
2024-06-21T22:19:26.507879+0300 | DEBUG | proactor_events:__init__:634 | Using proactor: IocpProactor
2024-06-21T22:19:26.510910+0300 | DEBUG | proactor_events:__init__:634 | Using proactor: IocpProactor
2024-06-21T22:19:26.849130+0300 | DEBUG | proactor_events:__init__:634 | Using proactor: IocpProactor
2024-06-21T22:19:26.849130+0300 | INFO | main:on_startup:13 | Bot starting...
2024-06-21T22:19:26.926448+0300 | INFO | dispatcher:start_polling:527 | Start polling
2024-06-21T22:19:27.088940+0300 | INFO | dispatcher:_polling:341 | Run polling for bot @risemarket_bot id=6857433423 - 'Rise Market'
2024-06-21T22:19:28.867384+0300 | INFO | main:<module>:46 | bot interrupt
2024-06-21T22:19:28.867384+0300 | ERROR | base_events:default_exception_handler:1821 | an error occurred during closing of asynchronous generator <async_generator object Dispatcher._listen_updates at 0x0000016EEE35F600>
asyncgen: <async_generator object Dispatcher._listen_updates at 0x0000016EEE35F600>
RuntimeError: aclose(): asynchronous generator is already running
2024-06-21T22:23:51.169210+0300 | DEBUG | proactor_events:__init__:634 | Using proactor: IocpProactor
2024-06-21T22:23:51.173208+0300 | DEBUG | proactor_events:__init__:634 | Using proactor: IocpProactor
2024-06-21T22:23:51.529871+0300 | DEBUG | proactor_events:__init__:634 | Using proactor: IocpProactor
2024-06-21T22:23:51.529871+0300 | INFO | main:on_startup:13 | Bot starting...
2024-06-21T22:23:51.614711+0300 | INFO | dispatcher:start_polling:527 | Start polling
2024-06-21T22:23:51.780295+0300 | INFO | dispatcher:_polling:341 | Run polling for bot @risemarket_bot id=6857433423 - 'Rise Market'
2024-06-21T22:23:53.426310+0300 | INFO | dispatcher:feed_update:172 | Update id=603727370 is handled. Duration 266 ms by bot id=6857433423
2024-06-21T22:23:54.345039+0300 | INFO | dispatcher:feed_update:172 | Update id=603727371 is handled. Duration 141 ms by bot id=6857433423
2024-06-21T22:23:55.148711+0300 | INFO | dispatcher:feed_update:172 | Update id=603727372 is handled. Duration 139 ms by bot id=6857433423
2024-06-21T22:23:55.823849+0300 | INFO | dispatcher:feed_update:172 | Update id=603727373 is handled. Duration 139 ms by bot id=6857433423
2024-06-21T22:23:56.622711+0300 | INFO | dispatcher:feed_update:172 | Update id=603727374 is handled. Duration 234 ms by bot id=6857433423
2024-06-21T22:23:57.407453+0300 | INFO | dispatcher:feed_update:172 | Update id=603727375 is handled. Duration 155 ms by bot id=6857433423
2024-06-21T22:23:58.553505+0300 | INFO | dispatcher:feed_update:172 | Update id=603727376 is handled. Duration 157 ms by bot id=6857433423
2024-06-21T22:23:59.260275+0300 | INFO | dispatcher:feed_update:172 | Update id=603727377 is handled. Duration 62 ms by bot id=6857433423
2024-06-21T22:24:00.037009+0300 | INFO | dispatcher:feed_update:172 | Update id=603727378 is handled. Duration 202 ms by bot id=6857433423
2024-06-21T22:24:00.887502+0300 | INFO | dispatcher:feed_update:172 | Update id=603727379 is handled. Duration 187 ms by bot id=6857433423
2024-06-21T22:24:01.434436+0300 | INFO | dispatcher:feed_update:172 | Update id=603727380 is handled. Duration 203 ms by bot id=6857433423
2024-06-21T22:24:01.948372+0300 | INFO | dispatcher:feed_update:172 | Update id=603727381 is handled. Duration 187 ms by bot id=6857433423
2024-06-21T22:24:02.468464+0300 | INFO | dispatcher:feed_update:172 | Update id=603727382 is handled. Duration 250 ms by bot id=6857433423
2024-06-21T22:24:05.974564+0300 | INFO | dispatcher:feed_update:172 | Update id=603727383 is handled. Duration 139 ms by bot id=6857433423
2024-06-21T22:24:06.487220+0300 | INFO | dispatcher:feed_update:172 | Update id=603727384 is handled. Duration 141 ms by bot id=6857433423
2024-06-21T22:24:07.789278+0300 | INFO | dispatcher:feed_update:172 | Update id=603727385 is handled. Duration 125 ms by bot id=6857433423
2024-06-21T22:24:08.816230+0300 | INFO | dispatcher:feed_update:172 | Update id=603727386 is handled. Duration 218 ms by bot id=6857433423
2024-06-21T22:24:09.765413+0300 | INFO | dispatcher:feed_update:172 | Update id=603727387 is handled. Duration 375 ms by bot id=6857433423
2024-06-21T22:24:13.280291+0300 | INFO | dispatcher:feed_update:172 | Update id=603727388 is handled. Duration 139 ms by bot id=6857433423
